rank_order,rank,name,scores_overall,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,record_type,member_level,url,nid,location,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,aliases,subjects_offered,closed,unaccredited,disabled,apply_link,cta_button/link,cta_button/text
16230,1501+,Ivane Javakhishvili Tbilisi State University,10.4–18.3,16230,15.4,1657,10.6,1438,5.1,1763,37.4,1470,42.5,886,master_account,0,/world-university-rankings/ivane-javakhishvili-tbilisi-state-university,131568,Georgia,"22,080",29.1,3%,61 : 39,Ivane Javakhishvili Tbilisi State University,"Education,Biological Sciences,Art, Performing Arts & Design,Accounting & Finance,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Sociology,Electrical & Electronic Engineering,Chemistry,Communication & Media Studies,Other Health,Mathematics & Statistics,Computer Science,Physics & Astronomy,Economics & Econometrics,History, Philosophy & Theology,Law,Business & Management,Psychology,Archaeology,Geography,Geology, Environmental, Earth & Marine Sciences,Medicine & Dentistry",false,false,false,,,
16240,1501+,Ivanovo State University of Chemistry and Technology,10.4–18.3,16240,16.6,1539,10.0,1514,0.8,1799,36.9,1758,22.1,1602,master_account,0,/world-university-rankings/ivanovo-state-university-chemistry-and-technology,699786,Russian Federation,"3,788",18.5,6%,45 : 55,Ivanovo State University of Chemistry and Technology,"Chemistry,Chemical Engineering,Computer Science,Business & Management,General Engineering,Electrical & Electronic Engineering",false,false,true,,,
16250,1501+,Iwate University,10.4–18.3,16250,21.5,996,10.6,1439,7.3,1725,39.8,993,26.1,1420,master_account,0,/world-university-rankings/iwate-university,589136,Japan,"5,305",13.1,4%,37 : 63,Iwate University,"Computer Science,Veterinary Science,General Engineering,Sociology,Psychology,Civil Engineering,Politics & International Studies (incl Development Studies),Education,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Chemical Engineering,Geography,Mechanical & Aerospace Engineering,Sport Science,Accounting & Finance,Languages, Literature & Linguistics,Agriculture & Forestry,Communication & Media Studies,Electrical & Electronic Engineering,Physics & Astronomy,Art, Performing Arts & Design,Archaeology,Chemistry,Biological Sciences,Mathematics & Statistics,Law",false,false,false,,,
16260,1501+,Izmir Institute of Technology,10.4–18.3,16260,17.2,1460,10.9,1406,15.5,1546,40.6,881,29.5,1287,master_account,0,/world-university-rankings/izmir-institute-technology,587835,Turkey,"5,542",18.5,3%,46 : 54,Izmir Institute of Technology,"Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Chemistry,Biological Sciences,Art, Performing Arts & Design,Physics & Astronomy,Mathematics & Statistics,General Engineering,Chemical Engineering,Business & Management,Architecture,Civil Engineering,Computer Science",false,false,false,,,
16270,1501+,Jan Evangelista Purkyně University,10.4–18.3,16270,15.2,1669,12.4,1244,10.8,1650,37.3,1513,38.0,1014,master_account,0,/world-university-rankings/jan-evangelista-purkyne-university,660767,Czech Republic,"7,966",18.1,3%,66 : 34,Jan Evangelista Purkyně University,"General Engineering,Mathematics & Statistics,Sociology,Civil Engineering,Politics & International Studies (incl Development Studies),Biological Sciences,Business & Management,Mechanical & Aerospace Engineering,Sport Science,Geography,Geology, Environmental, Earth & Marine Sciences,Computer Science,Chemistry,Education,Other Health,Languages, Literature & Linguistics,Accounting & Finance,Economics & Econometrics,Art, Performing Arts & Design,Physics & Astronomy,Archaeology,History, Philosophy & Theology",false,false,false,,,
16280,1501+,Jean Moulin University – Lyon 3,10.4–18.3,16280,15.9,1607,12.3,1255,5.4,1760,37.5,1427,53.0,606,master_account,0,/world-university-rankings/universite-jean-moulin-lyon-3,131465,France,"27,907",40.6,20%,65 : 35,Jean Moulin University – Lyon 3,"Politics & International Studies (incl Development Studies),Archaeology,Business & Management,Law,Languages, Literature & Linguistics,Geography,History, Philosophy & Theology,Accounting & Finance,Art, Performing Arts & Design,Education,Geology, Environmental, Earth & Marine Sciences,Communication & Media Studies,Computer Science",false,false,false,,,
16290,1501+,Kagoshima University,10.4–18.3,16290,21.8,970,12.4,1246,14.3,1581,43.4,650,25.2,1455,master_account,0,/world-university-rankings/kagoshima-university,609282,Japan,"10,326",10.2,2%,37 : 63,Kagoshima University,"Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Geology, Environmental, Earth & Marine Sciences,General Engineering,Computer Science,Medicine & Dentistry,Law,Veterinary Science,Other Health,Education,Economics & Econometrics,Civil Engineering,Languages, Literature & Linguistics,Communication & Media Studies,Electrical & Electronic Engineering,Chemistry,Archaeology,Biological Sciences,Geography,Architecture,Agriculture & Forestry,Sociology,Accounting & Finance,History, Philosophy & Theology,Chemical Engineering,Politics & International Studies (incl Development Studies),Business & Management,Mathematics & Statistics,Psychology,Physics & Astronomy",false,false,false,,,
16300,1501+,Kanagawa University,10.4–18.3,16300,15.7,1625,8.0,1772,10.0,1676,37.4,1471,30.9,1236,master_account,0,/world-university-rankings/kanagawa-university,609294,Japan,"17,457",14.8,4%,30 : 70,Kanagawa University,"Mathematics & Statistics,Accounting & Finance,Chemical Engineering,Psychology,Sociology,Physics & Astronomy,Computer Science,Mechanical & Aerospace Engineering,Economics & Econometrics,Electrical & Electronic Engineering,Architecture,Sport Science,History, Philosophy & Theology,Law,Business & Management,Biological Sciences,General Engineering,Languages, Literature & Linguistics,Chemistry",false,false,false,,,
16310,1501+,Kansai University,10.4–18.3,16310,17.4,1435,8.3,1742,6.5,1740,38.4,1209,28.2,1338,master_account,0,/world-university-rankings/kansai-university,589283,Japan,"30,335",12.3,3%,41 : 59,Kansai University,"Agriculture & Forestry,Business & Management,Psychology,Physics & Astronomy,Mathematics & Statistics,Other Health,Archaeology,Economics & Econometrics,Chemical Engineering,Sociology,Biological Sciences,Law,Education,History, Philosophy & Theology,Languages, Literature & Linguistics,Communication & Media Studies,Sport Science,Electrical & Electronic Engineering,Art, Performing Arts & Design,Geography,Civil Engineering,Computer Science,General Engineering,Geology, Environmental, Earth & Marine Sciences,Mechanical & Aerospace Engineering,Accounting & Finance,Architecture,Chemistry,Politics & International Studies (incl Development Studies)",false,false,false,,,
16320,1501+,University of Karachi,10.4–18.3,16320,14.9,1698,10.8,1418,9.4,1685,37.0,1676,37.5,1028,master_account,0,/world-university-rankings/university-karachi,131680,Pakistan,"43,740",36.3,0%,57 : 43,University of Karachi,"Mathematics & Statistics,Sociology,Architecture,Agriculture & Forestry,Education,History, Philosophy & Theology,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,Languages, Literature & Linguistics,Veterinary Science,Psychology,Chemical Engineering,Communication & Media Studies,Chemistry,Business & Management,Other Health,Politics & International Studies (incl Development Studies),Computer Science,Sport Science,Law,Physics & Astronomy,Economics & Econometrics,Biological Sciences,Geography",false,false,false,,,
16330,1501+,Karadeniz Technical University,10.4–18.3,16330,14.3,1735,9.5,1576,19.7,1424,40.0,966,19.6,1700,master_account,0,/world-university-rankings/karadeniz-technical-university,622848,Turkey,"34,824",25.8,4%,44 : 56,Karadeniz Technical University,"Archaeology,Biological Sciences,Languages, Literature & Linguistics,Psychology,Computer Science,Chemistry,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Agriculture & Forestry,Mechanical & Aerospace Engineering,Accounting & Finance,History, Philosophy & Theology,General Engineering,Civil Engineering,Architecture,Mathematics & Statistics,Geology, Environmental, Earth & Marine Sciences,Electrical & Electronic Engineering,Other Health,Business & Management,Economics & Econometrics,Sociology,Physics & Astronomy,Chemical Engineering",false,false,false,,,
16340,1501+,Kasetsart University,10.4–18.3,16340,19.2,1197,11.4,1331,13.4,1598,42.0,750,32.2,1184,master_account,0,/world-university-rankings/kasetsart-university,131364,Thailand,"68,589",18.4,1%,63 : 37,Kasetsart University,"Chemistry,Economics & Econometrics,Chemical Engineering,Architecture,Civil Engineering,Communication & Media Studies,Art, Performing Arts & Design,General Engineering,Geology, Environmental, Earth & Marine Sciences,Accounting & Finance,History, Philosophy & Theology,Mechanical & Aerospace Engineering,Politics & International Studies (incl Development Studies),Other Health,Mathematics & Statistics,Education,Biological Sciences,Geography,Medicine & Dentistry,Veterinary Science,Law,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Physics & Astronomy,Business & Management,Archaeology,Agriculture & Forestry,Sociology,Computer Science,Sport Science,Psychology",false,false,false,,,
16350,1501+,Kemerovo State University,10.4–18.3,16350,16.8,1515,9.6,1558,2.6,1790,39.4,1050,20.3,1676,master_account,0,/world-university-rankings/kemerovo-state-university,621444,Russian Federation,"15,311",20.8,6%,67 : 33,Kemerovo State University,"Education,Psychology,Geology, Environmental, Earth & Marine Sciences,General Engineering,Electrical & Electronic Engineering,Veterinary Science,Economics & Econometrics,Chemical Engineering,Business & Management,Medicine & Dentistry,Mathematics & Statistics,Communication & Media Studies,Politics & International Studies (incl Development Studies),Languages, Literature & Linguistics,Chemistry,Archaeology,Computer Science,Law,Sport Science,Sociology,Accounting & Finance,Biological Sciences,Geography,Other Health,Physics & Astronomy,History, Philosophy & Theology",false,false,true,,,
16360,1501+,King Mongkut’s Institute of Technology Ladkrabang,10.4–18.3,16360,17.4,1436,20.5,721,6.9,1734,81.3,104,26.5,1402,master_account,0,/world-university-rankings/king-mongkuts-institute-technology-ladkrabang,589118,Thailand,"24,243",20.6,1%,54 : 46,King Mongkut’s Institute of Technology Ladkrabang,"Politics & International Studies (incl Development Studies),Geology, Environmental, Earth & Marine Sciences,Physics & Astronomy,Economics & Econometrics,Chemical Engineering,Communication & Media Studies,Computer Science,Biological Sciences,Civil Engineering,Agriculture & Forestry,Mechanical & Aerospace Engineering,History, Philosophy & Theology,General Engineering,Art, Performing Arts & Design,Architecture,Chemistry,Languages, Literature & Linguistics,Electrical & Electronic Engineering,Veterinary Science,Mathematics & Statistics,Geography,Accounting & Finance,Medicine & Dentistry,Sociology,Business & Management,Education",false,false,false,,,
16370,1501+,Kirikkale University,10.4–18.3,16370,17.4,1437,17.6,860,16.2,1526,36.9,1761,17.1,1767,master_account,0,/world-university-rankings/kirikkale-university,624678,Turkey,"27,790",46.2,2%,49 : 51,Kirikkale University,"Architecture,Biological Sciences,Electrical & Electronic Engineering,Medicine & Dentistry,Agriculture & Forestry,Accounting & Finance,Other Health,Politics & International Studies (incl Development Studies),Psychology,Business & Management,Languages, Literature & Linguistics,Art, Performing Arts & Design,Communication & Media Studies,Chemistry,Education,Sport Science,Economics & Econometrics,Law,Physics & Astronomy,Mathematics & Statistics,General Engineering,Computer Science,History, Philosophy & Theology,Civil Engineering,Sociology,Veterinary Science,Mechanical & Aerospace Engineering",false,false,false,,,
16380,1501+,Kocaeli University,10.4–18.3,16380,13.4,1772,8.8,1678,14.4,1578,39.2,1080,22.4,1594,master_account,0,/world-university-rankings/kocaeli-university,131315,Turkey,"67,200",45.7,3%,41 : 59,Kocaeli University,"Languages, Literature & Linguistics,Civil Engineering,Geology, Environmental, Earth & Marine Sciences,Business & Management,Medicine & Dentistry,Art, Performing Arts & Design,Mechanical & Aerospace Engineering,Sport Science,Architecture,Agriculture & Forestry,Sociology,History, Philosophy & Theology,Chemical Engineering,Communication & Media Studies,Archaeology,Biological Sciences,Politics & International Studies (incl Development Studies),General Engineering,Law,Psychology,Computer Science,Geography,Accounting & Finance,Other Health,Chemistry,Electrical & Electronic Engineering,Mathematics & Statistics,Economics & Econometrics,Physics & Astronomy,Education",false,false,false,,,
16390,1501+,Kochi University,10.4–18.3,16390,20.7,1060,11.3,1343,17.3,1483,41.1,832,23.9,1521,master_account,0,/world-university-rankings/kochi-university,589316,Japan,"5,480",8.2,1%,44 : 56,Kochi University,"History, Philosophy & Theology,Sociology,Biological Sciences,Mathematics & Statistics,Chemistry,Accounting & Finance,Law,Geology, Environmental, Earth & Marine Sciences,Other Health,Computer Science,Education,Agriculture & Forestry,Communication & Media Studies,Languages, Literature & Linguistics,Geography,Physics & Astronomy,Politics & International Studies (incl Development Studies),Medicine & Dentistry,Psychology,Business & Management",false,false,false,,,
16400,1501+,Kogakuin University,10.4–18.3,16400,16.4,1565,11.0,1392,15.0,1557,41.7,779,20.8,1661,master_account,0,/world-university-rankings/kogakuin-university,589220,Japan,"6,317",17.5,1%,19 : 81,Kogakuin University KU KUTE－TOKYO,"Physics & Astronomy,Chemical Engineering,Mathematics & Statistics,Architecture,Computer Science,Geology, Environmental, Earth & Marine Sciences,Biological Sciences,Electrical & Electronic Engineering,Chemistry,General Engineering,Mechanical & Aerospace Engineering",false,false,false,,,
16410,1501+,Kookmin University,10.4–18.3,16410,19.8,1145,11.2,1357,15.6,1541,40.3,917,31.5,1212,master_account,0,/world-university-rankings/kookmin-university,624924,South Korea,"17,238",12.0,11%,49 : 51,Kookmin University,"Electrical & Electronic Engineering,Sociology,General Engineering,Communication & Media Studies,Computer Science,Politics & International Studies (incl Development Studies),Business & Management,Physics & Astronomy,Civil Engineering,Economics & Econometrics,Law,Geography,Chemical Engineering,Languages, Literature & Linguistics,Accounting & Finance,Chemistry,Sport Science,Education,Agriculture & Forestry,Art, Performing Arts & Design,Architecture,Mechanical & Aerospace Engineering,History, Philosophy & Theology,Mathematics & Statistics",false,false,false,,,
